Id,Label,timeset,0,1,2,3,4,5,6,7,8,9,bday,kclique,demon,louvain,infomap,Degree,componentnumber,Weighted Degree,modularity_class
1203975,1203975,,"Vajda, Le",265,2632,2547,-78.4,78,137,50,ROU,M,1981,0,27,4,14,19,0,19,11
4128737,4128737,,"Kunin, V",382,2595,2494,-27.9,116,170,96,GER,M,1983,0,34,5,9,16,0,16,12
1700030,1700030,,"Cramling, P",454,2525,2434,-241.9,84,211,159,SWE,F,1963,8,32,2,2,43,0,43,7
11600136,11600136,,"Miezis, N",373,2596,2416,-135,79,176,118,LAT,M,1971,11,34,9,12,26,0,26,16
2501430,2501430,,"Astaneh Lopez, A",69,2446,2411,37.6,22,17,30,IRL,M,1987,0,0,13,18,2,0,2,6
12100293,12100293,,"Nezad, H",91,2431,2400,-28.9,10,32,49,QAT,M,1985,0,0,6,67,2,0,2,4
1700090,1700090,,"Hector, J",319,2539,2473,-109.9,82,119,118,SWE,M,1964,5,27,13,17,22,0,22,6
1711113,1711113,,"Johansson, Linus",102,2480,2400,13.3,17,47,38,SWE,M,1995,0,27,13,17,5,0,5,6
7200595,7200595,,"Ziska, H",166,2553,2450,29.9,42,85,39,FAI,M,1990,0,34,13,17,10,0,10,6
1003720,1003720,,"Van den Doel, E",187,2616,2547,-12.3,63,86,38,NED,M,1979,2,30,5,11,14,0,14,4
24183555,24183555,,"Afanasiev, Nikita",77,2524,2460,28.8,17,38,22,RUS,M,2000,0,30,1,1,3,0,3,2
2900440,2900440,,"Chatalbashev, B",289,2575,2514,-114.6,81,136,72,DEN,M,1974,16,25,18,25,14,0,14,13
400084,400084,,"Hebden, M",230,2560,2417,-50.2,61,100,69,ENG,M,1958,1,27,13,18,19,0,19,6
418811,418811,,"Merry, Alan B",48,2445,2412,32.7,12,17,19,ENG,M,1996,0,10,13,18,4,0,4,6
4101880,4101880,,"Nikolenko, O",24,2526,2466,-39,5,7,12,RUS,M,1959,0,0,1,1,1,0,1,2
1700359,1700359,,"Lindberg, Be",44,2432,2404,-16.2,5,19,20,SWE,M,1960,0,10,13,17,3,0,3,6
1700537,1700537,,"Sjodahl, P",79,2435,2404,16.2,14,33,32,SWE,M,1971,5,12,13,17,7,0,7,6
13602640,13602640,,"Khotenashvili, B",486,2531,2426,-293.8,117,185,184,GEO,F,1988,8,32,2,2,42,0,42,7
4641833,4641833,,"Paehtz, E",653,2513,2440,-72.4,165,234,254,GER,F,1985,8,32,2,2,38,0,38,7
1008013,1008013,,"Tiviakov, S",396,2677,2569,-102.7,133,214,49,NED,M,1973,2,30,5,11,20,0,20,4
1122320,1122320,,"Zawadzka, J",163,2449,2404,-17.2,36,64,63,POL,F,1987,8,32,2,2,11,0,11,7
11602945,11602945,,"Kantans, T",383,2541,2412,50.9,104,129,150,LAT,M,1994,11,34,9,12,25,0,25,16
13900145,13900145,,"Skripchenko, A",101,2455,2401,-56.4,12,47,42,FRA,F,1976,8,32,2,2,12,0,12,7
2107660,2107660,,"Mekhitarian, K",232,2589,2503,-12,65,119,48,BRA,M,1986,31,31,0,8,16,0,16,19
13700669,13700669,,"Kostenko, P",166,2507,2416,-27.9,28,63,75,KAZ,M,1976,0,30,13,38,9,0,9,5
2900041,2900041,,"Spasov, V",158,2581,2490,-30.9,23,127,8,BUL,M,1971,23,25,18,25,16,0,16,13
2908549,2908549,,"Dimitrov, R",238,2535,2403,148.1,66,95,77,BUL,M,1993,23,34,18,25,18,0,18,13
4646258,4646258,,"Sprenger, J",156,2520,2479,-11.1,25,85,46,GER,M,1982,0,30,4,9,6,0,6,12
708402,708402,,"Medvegy, Z",181,2561,2510,-40.3,45,96,40,HUN,M,1979,0,27,4,14,8,0,8,11
325740,325740,,"Plat, V",429,2569,2432,101.9,119,217,93,CZE,M,1994,14,34,3,5,34,0,34,11
708003,708003,,"Horvath, Ad1",236,2540,2459,-64.4,55,101,80,HUN,M,1981,0,30,4,14,15,0,15,11
14506254,14506254,,"Saric, A",310,2600,2503,-65.6,64,194,52,CRO,M,1984,18,34,4,9,22,0,22,12
922900,922900,,"Sedlak, N",399,2608,2518,17.8,103,243,53,SRB,M,1983,12,30,4,6,31,0,31,12
720232,720232,,"Nemeth, Mi1",191,2499,2446,60.9,30,125,36,HUN,M,1986,0,27,4,14,9,0,9,11
707244,707244,,"Galyas, M",94,2517,2409,41,15,60,19,HUN,M,1978,0,27,4,14,3,0,3,11
705713,705713,,"Ruck, R1",297,2577,2502,-34,65,168,64,HUN,M,1977,0,34,4,9,11,0,11,12
14531534,14531534,,"Livaic, Leon",119,2503,2428,27.5,19,64,36,CRO,M,2000,0,27,4,9,5,0,5,12
2907712,2907712,,"Enchev, I",190,2505,2408,51.3,37,94,59,BUL,M,1989,23,30,18,25,12,0,12,13
24114928,24114928,,"Tilicheev, V",69,2540,2414,-3.7,15,31,23,RUS,M,1994,0,25,18,25,2,0,2,13
2905710,2905710,,"Nikolov, Mo",275,2585,2506,-19.5,71,163,41,BUL,M,1985,23,25,18,25,16,0,16,13
315303,315303,,"Zilka, S",180,2549,2504,-29.9,58,77,45,CZE,M,1988,0,29,3,5,18,0,18,11
5092442,5092442,,"Muthaiah, AL",18,2426,2406,22.3,2,12,4,IND,M,1999,0,0,1,24,1,0,1,2
5005361,5005361,,"Laxman, R",196,2474,2401,-1.1,27,86,83,IND,M,1983,21,34,6,10,13,0,13,9
5011132,5011132,,"Deepan, C",285,2557,2461,82,69,137,79,IND,M,1987,21,34,6,10,27,0,27,9
14401487,14401487,,"Atalik, S",213,2606,2509,-86.7,54,116,43,SRB,M,1964,0,30,4,6,15,0,15,12
900125,900125,,"Damljanovic, B",322,2588,2466,-47.8,111,125,86,SRB,M,1961,12,27,4,6,33,0,33,12
2901188,2901188,,"Petkov, V",277,2572,2470,-23.8,68,155,54,BUL,M,1971,16,26,18,25,13,0,13,13
921610,921610,,"Pap, M",256,2521,2454,-80.3,52,127,77,SRB,M,1979,0,25,4,6,19,0,19,12
4159659,4159659,,"Yudin, S",262,2552,2499,164.4,72,120,70,RUS,M,1986,4,34,1,1,21,0,21,2
24103209,24103209,,"Faizrakhmanov, Ramil",107,2441,2406,-14.2,15,42,50,RUS,M,1997,0,34,1,1,8,0,8,2
934526,934526,,"Nestorovic, N",220,2516,2405,30.1,50,104,66,SRB,M,1989,12,33,4,6,19,0,19,12
2900149,2900149,,"Velikov, P",26,2422,2407,-21.8,2,10,14,BUL,M,1951,0,0,18,25,1,0,1,13
4132181,4132181,,"Kokarev, Dm",584,2651,2595,73.3,202,302,80,RUS,M,1982,4,30,1,1,62,0,62,2
13303635,13303635,,"Harutyunian, T",264,2555,2405,19.2,56,125,83,ARM,M,1997,10,34,8,15,21,0,21,19
901776,901776,,"Nikcevic, N",146,2458,2407,31.8,27,72,47,MNE,M,1965,20,16,4,6,9,0,9,12
902098,902098,,"Djordjevic, Vu",64,2432,2400,-21.4,11,26,27,SRB,M,2000,0,25,4,6,4,0,4,12
938190,938190,,"Stankovic, Milo",114,2465,2400,45.9,22,65,27,SRB,M,1991,0,0,4,6,3,0,3,12
4182596,4182596,,"Levin, Ev",386,2545,2493,-31.9,77,202,107,RUS,M,1990,4,30,1,1,40,0,40,2
24121657,24121657,,"Mokshanov, A",96,2461,2402,29.2,13,46,37,RUS,M,1995,0,30,1,1,4,0,4,2
940313,940313,,"Radovanovic, Mihajlo",73,2500,2402,8.7,18,29,26,SRB,M,2001,0,25,4,6,3,0,3,12
4122763,4122763,,"Volkov, Sergey1",572,2645,2547,-231.7,181,263,128,RUS,M,1974,4,34,1,1,46,0,46,2
742910,742910,,"Csonka, B",99,2472,2400,27.1,14,57,28,HUN,M,1997,0,13,4,14,3,0,3,11
4171055,4171055,,"Lintchevski, D",402,2579,2516,42.3,91,235,76,RUS,M,1990,4,34,1,1,32,0,32,2
24129003,24129003,,"Palachev, P",33,2408,2402,9,2,19,12,RUS,M,1994,0,0,1,1,1,0,1,2
14504804,14504804,,"Rezan, S",81,2456,2421,-37.7,5,43,33,CRO,M,1978,0,25,4,9,6,0,6,12
13303139,13303139,,"Baghdasaryan, V",134,2501,2400,42,35,34,65,ARM,M,1993,0,30,8,15,7,0,7,19
24168653,24168653,,"Gaifullin, Artur",76,2461,2405,-23.5,19,15,42,RUS,M,2001,0,0,1,49,1,0,1,2
919993,919993,,"Perunovic, Mio",78,2461,2415,-66.9,11,25,42,SRB,M,1979,0,16,4,6,4,0,4,12
13501720,13501720,,"Maiorov, N1",361,2596,2500,-149,77,195,89,BLR,M,1985,26,30,9,12,23,0,23,16
24684074,24684074,,"Yankelevich, L",187,2484,2401,-2.4,19,97,71,GER,M,1997,0,0,6,24,3,0,3,13
14500213,14500213,,"Rogulj, B",57,2429,2400,-21.8,5,31,21,CRO,M,1951,0,25,4,9,3,0,3,12
900214,900214,,"Barlov, D",45,2461,2414,-4.4,4,29,12,SRB,M,1957,0,13,4,6,2,0,2,12
900087,900087,,"Radovanovic, Nik",117,2441,2400,-27.9,12,59,46,SRB,M,1996,0,13,4,6,2,0,2,12
1004689,1004689,,"Ernst, S",364,2594,2522,1,98,164,102,NED,M,1979,2,35,5,11,19,0,19,4
4203445,4203445,,"Kapnisis, S",88,2480,2437,27.7,20,41,27,GRE,M,1981,0,26,18,36,7,0,7,13
4117182,4117182,,"Karpatchev, A",136,2513,2416,-28.6,23,74,39,RUS,M,1967,0,0,6,24,6,0,6,9
4126025,4126025,,"Grischuk, A",1430,2810,2737,212.4,512,634,284,RUS,M,1983,4,34,1,1,89,0,89,8
8606021,8606021,,"Wang, Yiye",145,2450,2408,36.9,15,72,58,CHN,M,1998,4,34,24,4,12,0,12,9
1133950,1133950,,"Wieczorek, O",138,2503,2401,23.4,29,58,51,POL,M,1994,0,30,3,7,6,0,6,11
8603332,8603332,,Lu Shanglei,637,2643,2533,233.1,209,304,124,CHN,M,1995,4,34,24,4,69,0,69,9
1132199,1132199,,"Krzyzanowski, M",103,2510,2400,49.2,25,41,37,POL,M,1994,0,25,3,7,3,0,3,11
8601020,8601020,,Wang Chen,228,2536,2468,52.5,31,132,65,CHN,M,1993,4,34,24,4,28,0,28,9
1141686,1141686,,"Nasuta, G",147,2533,2413,90.8,38,71,38,POL,M,1996,0,30,4,14,3,0,3,11
14909090,14909090,,"Petenyi, T",181,2480,2412,-13.7,29,85,67,SVK,M,1993,0,27,3,5,11,0,11,11
927570,927570,,"Pezelj, N",43,2475,2410,37.6,11,22,10,SRB,M,1983,0,0,18,36,2,0,2,13
904287,904287,,"Ostojic, N1",59,2449,2412,7.3,14,29,16,SRB,M,1972,0,0,4,6,3,0,3,12
665274,665274,,"Loiseau, Q",123,2472,2401,85.7,24,59,40,FRA,M,1995,0,32,5,16,6,0,6,4
681091,681091,,"Velten, P",160,2527,2427,-14.1,29,75,56,FRA,M,1993,0,0,5,53,3,0,3,4
1132253,1132253,,"Sadzikowski, D",393,2594,2433,-92.2,81,193,119,POL,M,1994,4,34,3,7,37,0,37,11
330027,330027,,"Kriebel, T",216,2531,2418,45.7,59,89,68,CZE,M,1995,0,30,3,5,17,0,17,11
1314530,1314530,,"Gaehwiler, G",105,2439,2401,-31,11,48,46,SUI,M,1994,0,25,5,27,4,0,4,4
663727,663727,,"Barbot, Pi1",100,2465,2404,4,21,37,42,FRA,M,1995,0,30,5,16,4,0,4,4
4122151,4122151,,"Makhmutov, R",59,2471,2407,19.5,8,29,22,RUS,M,1995,0,30,1,1,4,0,4,2
4000013,4000013,,"David, Alb",443,2607,2534,-114.5,120,239,84,ITA,M,1970,28,30,18,21,38,0,38,13
5801605,5801605,,"Fernandez, Dan SIN",172,2505,2400,2.5,33,84,55,ENG,M,1995,0,7,13,18,4,0,4,6
4120086,4120086,,"Turov, M",268,2667,2566,-63,86,146,36,RUS,M,1979,0,30,9,26,7,0,7,2
1111078,1111078,,"Antoniewski, R",227,2558,2505,-41,25,172,30,POL,M,1980,0,30,3,5,16,0,16,11
325511,325511,,"Zwardon, V",132,2468,2405,84,37,46,49,CZE,M,1990,0,29,3,5,8,0,8,11
14505207,14505207,,"Bogut, Z",66,2441,2403,-19.8,11,25,30,BIH,M,1969,0,13,4,9,5,0,5,12
906379,906379,,"Pikula, D",175,2499,2433,-77,15,116,44,SRB,M,1969,0,30,4,6,14,0,14,12
1106236,1106236,,"Dobrowolski, P",76,2440,2416,-28.8,13,27,36,POL,M,1976,0,29,3,7,4,0,4,11
1126822,1126822,,"Kanarek, M",216,2548,2463,-42.8,57,81,78,POL,M,1993,0,34,3,7,18,0,18,11
14500086,14500086,,"Cvitan, O",231,2562,2478,32.8,38,150,43,CRO,M,1961,18,30,4,9,23,0,23,12
14506947,14506947,,"Plenkovic, Z",36,2418,2400,-18.9,6,9,21,CRO,M,1984,0,27,4,9,2,0,2,12
720852,720852,,"Gonda, L",278,2563,2490,53.5,69,166,43,HUN,M,1988,0,27,4,14,24,0,24,11
14104466,14104466,,"Gasanov, E",208,2526,2465,68.2,51,99,58,UKR,M,1982,0,0,8,13,4,0,4,1
4162722,4162722,,"Inarkiev, E",1007,2732,2660,-257.8,347,409,251,RUS,M,1985,32,34,1,1,118,0,118,2
4121341,4121341,,"Vorobiov, E",381,2598,2547,-112.1,97,244,40,RUS,M,1976,0,34,6,24,13,0,13,9
2804344,2804344,,"Postny, E",785,2673,2558,-109.5,267,373,145,ISR,M,1981,19,34,5,29,67,0,67,4
14500442,14500442,,"Leventic, I",52,2457,2411,12.7,4,36,12,CRO,M,1970,0,0,4,9,1,0,1,12
14501228,14501228,,"Rogic, D",95,2578,2498,-54.9,23,46,26,CRO,M,1971,0,4,4,30,6,0,6,12
14500760,14500760,,"Sale, S",39,2446,2401,-7.1,6,15,18,CRO,M,1963,0,0,4,9,1,0,1,12
1111914,1111914,,"Miton, K",384,2628,2584,-46,104,207,73,POL,M,1984,34,34,3,7,31,0,31,11
1124226,1124226,,"Leniart, A",128,2505,2458,18.5,29,55,44,POL,M,1991,0,30,3,7,7,0,7,11
14505320,14505320,,"Jovanovic, Zo CRO",312,2561,2502,-25.4,54,194,64,CRO,M,1979,18,30,4,9,23,0,23,12
921637,921637,,"Markus, Rob",365,2673,2595,-82.4,109,226,30,SRB,M,1983,12,30,4,6,29,0,29,12
1106880,1106880,,"Bobras, P",143,2560,2487,-71.1,19,83,41,POL,M,1977,0,30,3,7,10,0,10,11
1115120,1115120,,"Heberla, B",340,2580,2528,-75.3,90,162,88,POL,M,1985,4,30,3,7,22,0,22,11
1188062,1188062,,"Gumularz, Szymon",60,2502,2441,47.7,17,27,16,POL,M,2001,0,0,3,7,1,0,1,11
409081,409081,,"Lalic, B",260,2495,2400,134.6,19,209,32,CRO,M,1964,0,25,13,18,14,0,14,6
1116207,1116207,,"Gajewski, G",453,2659,2588,-37.6,177,172,104,POL,M,1985,9,30,3,7,38,0,38,11
1122452,1122452,,"Tazbir, M",243,2561,2512,18.6,49,147,47,POL,M,1988,0,30,3,7,11,0,11,11
1113100,1113100,,"Krasenkow, M",379,2671,2604,-107.5,131,177,71,POL,M,1963,4,34,3,7,24,0,24,11
1217518,1217518,,"Costachi, M",93,2484,2407,1,12,47,34,ROU,M,2000,0,0,18,23,2,0,2,13
1213741,1213741,,"Petrisor, A",72,2432,2400,-24.9,4,35,33,ROU,M,1992,0,5,18,23,3,0,3,13
310204,310204,,"Movsesian, S",727,2705,2627,-212.6,245,322,160,ARM,M,1978,34,34,1,1,74,0,74,8
4663527,4663527,,"Braun, A",142,2605,2544,-9.7,54,58,30,GER,M,1988,0,0,5,63,2,0,2,10
4500105,4500105,,"Sepp, O",125,2453,2411,-50.2,19,44,62,EST,M,1969,11,34,9,12,19,0,19,16
307165,307165,,"Simacek, P",297,2505,2438,-37.7,57,163,77,CZE,M,1979,14,30,3,5,30,0,30,11
4105109,4105109,,"Burmakin, V",430,2608,2482,17.9,130,227,73,RUS,M,1967,0,33,0,24,14,0,14,13
11602112,11602112,,"Samolins, V",43,2436,2400,-10.5,7,16,20,LAT,M,1990,0,0,9,12,1,0,1,16
13402960,13402960,,"Abasov, N",301,2641,2461,65.3,67,181,53,AZE,M,1995,32,34,8,13,12,0,12,1
358878,358878,,"Nguyen, Thai Dai Van",222,2556,2410,143.1,56,112,54,CZE,M,2001,14,34,3,5,14,0,14,11
4157052,4157052,,"Sklyarov, D",36,2462,2424,16.7,8,18,10,FIN,M,1983,0,27,9,12,3,0,3,16
4114515,4114515,,"Dokutchaev, A",40,2442,2402,-0.3,2,27,11,RUS,M,1972,0,27,9,12,5,0,5,16
1112635,1112635,,"Bartel, Mat",738,2677,2593,-94.6,272,290,176,POL,M,1985,9,34,3,7,61,0,61,11
1132717,1132717,,"Klekowski, M",225,2509,2402,191.4,70,78,77,POL,M,1992,4,30,3,7,17,0,17,11
24107581,24107581,,"Predke, A",505,2650,2454,75.2,153,210,142,RUS,M,1994,4,34,1,1,53,0,53,2
1130170,1130170,,"Sieciechowicz, M",160,2462,2401,-6.1,26,75,59,POL,M,1992,0,30,3,7,15,0,15,11
1109057,1109057,,"Hnydiuk, A",84,2427,2400,3.2,11,35,38,POL,M,1978,0,0,3,7,2,0,2,11
4100972,4100972,,"Ikonnikov, Vy",127,2576,2497,18.6,31,77,19,RUS,M,1966,0,27,5,11,7,0,7,4
14602377,14602377,,"Beliavsky, A",231,2651,2519,-77.7,63,115,53,SLO,M,1953,0,30,4,32,8,0,8,12
1122681,1122681,,"Szczepkowska Horowska, K",128,2431,2403,-45.1,18,61,49,POL,F,1987,8,32,2,2,14,0,14,7
14400057,14400057,,"Kurajica, B",176,2565,2492,-62.3,35,99,42,CRO,M,1947,18,30,4,9,14,0,14,12
1122428,1122428,,"Butkiewicz, L",118,2462,2402,45.9,24,56,38,POL,M,1988,0,29,3,5,3,0,3,11
1121219,1121219,,"Czarnota, P",129,2577,2523,-4.7,28,76,25,POL,M,1988,0,30,3,7,10,0,10,11
505170,505170,,"Ebeling, D",56,2477,2415,45,16,25,15,FIN,M,1996,0,27,9,12,6,0,6,16
4151976,4151976,,"Frolyanov, D",298,2578,2517,28.5,77,129,92,RUS,M,1986,4,34,1,1,32,0,32,2
24109959,24109959,,"Goganov, A",676,2643,2509,-85.6,197,330,149,RUS,M,1991,4,34,1,1,71,0,71,2
1105663,1105663,,"Kempinski, R",284,2647,2569,-82.8,66,156,62,POL,M,1977,4,34,3,7,30,0,30,11
1122401,1122401,,"Moranda, W",197,2601,2559,107.5,81,73,43,POL,M,1988,0,34,3,7,14,0,14,11
1121251,1121251,,"Olszewski, Mi",152,2567,2516,-44.3,44,53,55,POL,M,1989,4,30,3,7,12,0,12,11
1129775,1129775,,"Matuszewski, Mi",92,2518,2408,98.6,24,41,27,POL,M,1993,0,30,3,7,9,0,9,11
12909572,12909572,,"Kollars, Dmitrij",278,2583,2410,73.8,65,153,60,GER,M,1999,0,30,13,48,14,0,14,6
5058422,5058422,,"Narayanan, SL",294,2616,2402,107.4,87,128,79,IND,M,1998,21,34,6,10,19,0,19,9
24603295,24603295,,"Donchenko, Alexa",628,2618,2401,80,182,300,146,GER,M,1998,4,34,5,1,48,0,48,8
13306677,13306677,,"Hakobyan, Aram",222,2568,2404,219,69,107,46,ARM,M,2001,10,30,8,15,18,0,18,19
5061245,5061245,,"Puranik, A",226,2550,2442,87.8,60,94,72,IND,M,2000,0,0,8,13,6,0,6,1
1010697,1010697,,"Burg, T",293,2526,2470,37.5,68,153,72,NED,M,1990,0,35,5,11,19,0,19,4
1019716,1019716,,"Admiraal, M",163,2516,2414,37.8,34,69,60,NED,M,1994,0,35,5,11,8,0,8,4
727709,727709,,"Aczel, G",196,2573,2431,1.9,62,99,35,HUN,M,1991,3,27,4,14,17,0,17,11
1048104,1048104,,"Warmerdam, Max",106,2484,2417,74.1,27,42,37,NED,M,2000,0,35,5,11,7,0,7,4
1413864,1413864,,"Andersen, Mad",349,2605,2452,73.4,92,171,86,DEN,M,1995,0,27,13,17,21,0,21,6
1030108,1030108,,"Beerdsen, Thomas",225,2497,2402,68.3,60,75,90,NED,M,1998,0,30,5,11,18,0,18,4
3206882,3206882,,"Tan, Ju2",181,2519,2407,-5.1,31,86,64,AUS,M,1997,0,7,13,18,7,0,7,6
5072786,5072786,,"Aravindh, Chithambaram VR.",301,2617,2417,119.1,107,118,76,IND,M,1999,21,34,6,10,22,0,22,9
25002767,25002767,,"Iniyan, P",109,2525,2404,27.9,18,51,40,IND,M,2002,0,0,6,24,2,0,2,9
4501047,4501047,,"Kanep, M",189,2525,2432,-20.8,28,107,54,EST,M,1983,11,34,9,12,19,0,19,16
1401378,1401378,,"Antonsen, M",119,2475,2400,-6.3,24,57,38,DEN,M,1973,0,17,13,17,14,0,14,6
5053196,5053196,,"Mohammad, Nubairshah Shaikh",101,2449,2408,-16.9,15,35,51,IND,M,1998,0,34,6,10,3,0,3,9
8608288,8608288,,"Xu, Xiangyu",337,2588,2447,136,78,197,62,CHN,M,1999,4,34,24,4,33,0,33,9
805475,805475,,"Collutiis, D",66,2511,2402,-39.9,10,30,26,ITA,M,1976,0,0,18,21,1,0,1,13
2056437,2056437,,"Liang, Awonder",334,2600,2404,110.1,86,154,94,USA,M,2003,4,34,21,3,24,0,24,3
5074452,5074452,,"Karthikeyan, M2",345,2617,2431,109.7,122,131,92,IND,M,1999,21,34,6,10,29,0,29,9
884189,884189,,"Lodici, Lorenzo",65,2482,2402,22.1,14,26,25,ITA,M,2000,0,0,18,21,1,0,1,13
14101696,14101696,,"Shishkin, Va UKR",139,2513,2442,-9.6,21,90,28,UKR,M,1969,0,0,3,7,9,0,9,11
14000563,14000563,,"Annaberdiev, M",170,2532,2406,159.9,53,67,50,TKM,M,1985,0,30,8,13,9,0,9,1
6336760,6336760,,"Gokerkan, Cem Kaan",46,2423,2404,9.9,8,18,20,TUR,M,2000,0,0,8,32,1,0,1,11
1108760,1108760,,"Cyborowski, L",239,2560,2506,-35.2,40,162,37,POL,M,1980,0,30,3,7,17,0,17,11
1208900,1208900,,"Filip, L",67,2481,2401,0,4,42,21,ROU,M,1981,0,27,18,23,3,0,3,13
14119846,14119846,,"Omelja, A",49,2475,2411,38.6,9,29,11,UKR,M,1991,0,0,13,59,1,0,1,13
1200372,1200372,,"Istratescu, A",438,2677,2555,-57.4,145,232,61,ROU,M,1975,0,34,18,23,25,0,25,13
1000250,1000250,,"Riemersma, L",53,2460,2420,14.8,13,21,19,NED,M,1967,0,0,5,11,2,0,2,4
1018400,1018400,,"Kuipers, S",127,2480,2403,24.1,30,47,50,NED,M,1990,0,35,5,11,6,0,6,4
8602280,8602280,,"Bai, Jinshi",397,2606,2406,151.2,102,222,73,CHN,M,1999,4,34,24,4,38,0,38,9
1119125,1119125,,"Kuzmicz, K",99,2479,2451,36.8,18,48,33,POL,M,1987,0,30,3,7,4,0,4,11
22291482,22291482,,"Santos Ruiz, Miguel",253,2567,2410,98.3,55,131,67,ESP,M,1999,0,30,5,16,10,0,10,4
1025007,1025007,,"Ducarmon, Q",157,2488,2405,26.1,37,63,57,NED,M,1994,0,0,5,11,3,0,3,4
4169530,4169530,,"Vavulin, M",241,2604,2405,-56.4,78,67,96,RUS,M,1998,4,30,1,1,16,0,16,2
1004816,1004816,,"Janssen, Ru",69,2521,2460,-15.9,15,29,25,NED,M,1979,0,35,5,11,3,0,3,4
1013068,1013068,,"Pruijssers, R",243,2558,2463,43.1,75,92,76,NED,M,1989,2,30,5,11,20,0,20,4
1227190,1227190,,"Gavrilescu, David",58,2481,2436,-2.9,9,23,26,ROU,M,2003,0,0,4,14,2,0,2,11
13402390,13402390,,"Rasulov, Vu",187,2538,2483,12.2,45,83,59,AZE,M,1991,0,30,8,13,13,0,13,1
12514195,12514195,,"Khodashenas, M",46,2480,2404,-2.7,5,26,15,IRI,M,1998,0,25,6,20,4,0,4,4
1005030,1005030,,"Dambacher, M",108,2511,2468,-24.7,22,51,35,NED,M,1979,0,30,5,11,5,0,5,4
322202,322202,,"Ponizil, C",171,2521,2402,38.8,41,81,49,CZE,M,1991,0,29,3,5,9,0,9,11
14102188,14102188,,"Gritsak, O",106,2549,2450,-51.3,9,74,23,UKR,M,1973,0,0,13,59,4,0,4,6
4651324,4651324,,"Zumsande, M",109,2492,2418,-29,20,41,48,GER,M,1981,0,0,4,14,1,0,1,11
13300857,13300857,,"Petrosyan, M",314,2592,2407,105.1,82,157,75,ARM,M,1998,10,34,8,15,21,0,21,19
5089000,5089000,,"Raja, H",97,2448,2419,-7.4,8,42,47,IND,M,2001,0,0,6,10,1,0,1,9
13401416,13401416,,"Sadikhov, U",82,2500,2408,33.3,14,42,26,AZE,M,1998,0,0,8,13,2,0,2,1
2900084,2900084,,"Topalov, V",601,2816,2739,-303,145,272,184,BUL,M,1975,4,34,1,1,42,0,42,8
4100018,4100018,,"Kasparov, G",77,2812,2812,-37.2,27,30,20,RUS,M,1963,4,34,1,1,12,0,12,8
14500116,14500116,,"Palac, M",452,2631,2525,-3.5,85,317,50,CRO,M,1971,18,30,4,9,34,0,34,12
14504081,14504081,,"Jovanic, O",183,2547,2427,37.4,33,112,38,CRO,M,1978,18,30,4,9,17,0,17,12
13509373,13509373,,"Zarubitski, Viachaslau",58,2435,2404,37.9,12,25,21,BLR,M,2002,0,0,1,1,1,0,1,2
14506661,14506661,,"Kuljasevic, D",262,2591,2534,5.3,61,168,33,CRO,M,1986,18,30,4,9,19,0,19,12
14502879,14502879,,"Kozul, Z",586,2638,2575,-232.1,222,210,154,CRO,M,1966,18,30,4,9,47,0,47,12
1438832,1438832,,"Thybo, Jesper Sondergaard",133,2528,2437,19.7,35,58,40,DEN,M,1999,0,17,13,17,8,0,8,6
4102142,4102142,,"Svidler, P",980,2769,2727,-6.9,293,507,180,RUS,M,1976,4,34,1,1,81,0,81,8
14502712,14502712,,"Kovacevic, Bl",160,2505,2427,-8.8,29,79,52,CRO,M,1975,18,30,4,9,14,0,14,12
14500310,14500310,,"Zelcic, R",248,2561,2486,59.1,62,137,49,CRO,M,1965,18,30,4,9,23,0,23,12
3503240,3503240,,"Dominguez Perez, L",854,2768,2713,-51,253,411,190,USA,M,1983,4,34,1,1,65,0,65,8
1159259,1159259,,"Janik, Igor",121,2495,2411,95.9,33,45,43,POL,M,2000,0,30,3,7,2,0,2,11
4103416,4103416,,"Kalegin, E",92,2482,2413,-62.8,10,38,44,RUS,M,1954,0,0,18,21,3,0,3,13
14205483,14205483,,"Sindarov, Javokhir",101,2507,2406,76.7,29,38,34,UZB,M,2005,0,25,6,20,3,0,3,4
14000091,14000091,,"Odeev, H",48,2428,2401,-47.4,7,11,30,TKM,M,1972,0,30,8,13,2,0,2,1
13400312,13400312,,"Iskandarov, M",76,2504,2403,40.3,23,20,33,AZE,M,1995,0,27,8,13,5,0,5,1
1124480,1124480,,"Brodowski, P",110,2453,2422,43.1,27,33,50,POL,M,1989,0,27,3,7,6,0,6,11
14400014,14400014,,"Nikolic, Pr",309,2650,2572,-93.9,104,141,64,BIH,M,1960,0,30,4,6,21,0,21,12
900150,900150,,"Strikovic, A",168,2560,2481,-111.6,27,102,39,SRB,M,1961,0,0,0,44,5,0,5,19
930849,930849,,"Predojevic, B",323,2654,2600,-31.7,78,229,16,BIH,M,1987,18,30,4,9,32,0,32,12
901679,901679,,"Arsovic, Z",106,2450,2401,43.9,16,60,30,SRB,M,1967,0,25,4,6,6,0,6,12
22230858,22230858,,"Suarez Garcia, C",55,2472,2400,-13.4,7,30,18,ESP,M,1996,0,0,0,44,2,0,2,19
900346,900346,,"Ilincic, Z",166,2463,2405,-2.6,24,100,42,SRB,M,1968,3,25,4,14,15,0,15,11
1201530,1201530,,"Manolache, M",144,2549,2467,-37.3,31,72,41,ROU,M,1973,0,27,18,23,7,0,7,13
